Kilometers_Driven,Mileage,Engine,Power,Seats,No. of Doors,Price,Age,Fuel_Type_Diesel,Fuel_Type_Petrol,Fuel_Type_CNG,Fuel_Type_LPG,Transmission_Manual,Transmission_Automatic,Owner_Type_First,Owner_Type_Second,Owner_Type_Third,Owner_Type_Fourth & Above,Colour_Others,Colour_Black/Silver,Colour_White
36610,15.0,2143,107.3,5,4,19.9,9.0,1,0,0,0,0,1,1,0,0,0,0,1,0
620000,20.36,1197,78.9,5,4,2.7,16.0,0,1,0,0,1,0,1,0,0,0,1,0,0
35000,18.6,1199,79.4,5,4,1.5,15.0,0,1,0,0,1,0,0,1,0,0,0,0,1
50940,19.12,1373,91.1,5,4,6.95,10.0,0,1,0,0,0,1,1,0,0,0,1,0,0
193000,13.6,2523,63.0,7,5,2.5,19.0,1,0,0,0,1,0,0,0,1,0,1,0,0
60000,21.9,1396,90.0,5,4,2.74,13.0,1,0,0,0,1,0,1,0,0,0,1,0,0
38000,13.7,1798,157.75,5,4,11.6,11.0,0,1,0,0,0,1,1,0,0,0,1,0,0
10000,18.6,1197,81.83,5,4,6.5,8.0,0,1,0,0,1,0,1,0,0,0,0,1,0
14077,21.1,814,55.2,5,4,3.95,9.0,0,1,0,0,1,0,1,0,0,0,1,0,0
9000,18.0,1198,86.7,5,4,5.75,9.0,0,1,0,0,1,0,1,0,0,0,0,1,0
52516,18.0,1198,86.7,5,4,4.65,10.0,0,1,0,0,1,0,1,0,0,0,1,0,0
55300,19.87,1461,83.8,5,4,4.75,11.0,1,0,0,0,1,0,1,0,0,0,0,0,1
40000,20.45,1461,83.8,5,4,5.75,11.0,1,0,0,0,1,0,1,0,0,0,1,0,0
57478,17.0,1591,121.3,5,4,5.25,12.0,0,1,0,0,1,0,0,1,0,0,0,1,0
58310,19.1,1197,85.8,5,4,5.39,11.0,0,1,0,0,1,0,0,1,0,0,0,1,0
59000,20.77,1248,88.8,7,5,7.5,10.0,1,0,0,0,1,0,1,0,0,0,0,0,1
90000,20.0,1399,68.0,5,4,1.4,15.0,1,0,0,0,1,0,0,1,0,0,1,0,0
2500,15.29,1591,121.3,5,4,12.75,7.0,0,1,0,0,1,0,1,0,0,0,0,0,1
37000,22.69,1995,190.0,5,4,15.0,13.0,1,0,0,0,0,1,0,0,1,0,0,1,0
36000,18.5,1197,80.0,5,4,2.5,14.0,0,1,0,0,1,0,1,0,0,0,0,0,1
125000,17.0,1497,118.0,5,4,3.25,14.0,0,1,0,0,1,0,1,0,0,0,1,0,0
116000,15.8,2148,170.0,5,4,8.5,16.0,1,0,0,0,1,0,0,1,0,0,0,0,1
40000,13.0,2143,201.1,5,4,24.0,11.0,1,0,0,0,0,1,1,0,0,0,1,0,0
66000,16.47,1198,73.9,5,4,3.6,14.0,0,1,0,0,1,0,0,1,0,0,0,1,0
53766,19.0,998,66.1,5,4,2.7,14.0,0,1,0,0,1,0,1,0,0,0,0,0,1
37323,17.45,1493,100.0,7,5,7.29,7.0,1,0,0,0,1,0,0,1,0,0,0,1,0
100000,18.88,1995,184.0,5,4,24.75,10.0,1,0,0,0,0,1,1,0,0,0,1,0,0
81402,20.36,1197,78.9,5,4,2.1,15.0,0,1,0,0,1,0,0,1,0,0,0,1,0
98000,14.42,1995,147.6,5,4,8.0,14.0,1,0,0,0,1,0,1,0,0,0,0,0,1
41000,24.6,1193,55.23,5,4,3.25,11.0,0,0,1,0,1,0,1,0,0,0,0,1,0
21000,15.8,1591,121.3,5,4,10.9,9.0,0,1,0,0,1,0,1,0,0,0,0,0,1
40674,11.36,2755,171.5,7,4,24.82,6.0,1,0,0,0,0,1,1,0,0,0,1,0,0
54387,19.15,1198,75.94,5,4,5.85,8.0,0,1,0,0,0,1,1,0,0,0,0,1,0
62100,11.5,2982,171.0,7,5,10.75,14.0,1,0,0,0,1,0,1,0,0,0,0,1,0
43639,21.1,998,100.0,5,4,8.15,7.0,0,1,0,0,1,0,1,0,0,0,0,1,0
95936,17.0,1497,118.0,5,4,4.1,14.0,0,1,0,0,1,0,1,0,0,0,1,0,0
27000,17.57,1193,88.7,5,4,5.27,10.0,0,1,0,0,1,0,1,0,0,0,0,0,1
110000,11.7,2993,245.0,5,4,20.0,16.0,1,0,0,0,0,1,1,0,0,0,0,0,1
98008,22.7,1582,126.24,5,4,6.25,13.0,1,0,0,0,1,0,1,0,0,0,0,0,1
54000,0.0,3597,262.6,5,4,6.0,15.0,0,1,0,0,0,1,1,0,0,0,0,1,0
79000,11.7,2354,177.6,5,4,4.85,17.0,0,1,0,0,0,1,0,1,0,0,1,0,0
24773,21.4,1197,83.1,5,4,7.5,8.0,0,1,0,0,1,0,1,0,0,0,0,0,1
55000,10.13,3498,364.9,5,4,9.99,18.0,0,1,0,0,0,1,0,0,1,0,0,0,1
25000,18.5,1197,85.8,5,4,3.5,11.0,0,1,0,0,1,0,0,1,0,0,1,0,0
57156,18.88,1995,184.0,5,4,18.0,13.0,1,0,0,0,0,1,0,1,0,0,1,0,0
90246,16.1,1298,88.2,5,4,2.95,15.0,0,1,0,0,1,0,1,0,0,0,0,1,0
5000,18.6,1197,81.83,5,4,6.95,8.0,0,1,0,0,1,0,1,0,0,0,0,0,1
15000,13.0,2987,265.0,5,4,69.5,8.0,1,0,0,0,0,1,1,0,0,0,1,0,0
20483,17.9,2143,136.0,5,4,30.3,6.0,1,0,0,0,0,1,1,0,0,0,0,1,0
62000,20.14,1498,88.8,5,4,6.25,10.0,1,0,0,0,1,0,1,0,0,0,0,0,1
19000,26.8,1248,74.0,5,4,5.91,8.0,1,0,0,0,1,0,1,0,0,0,1,0,0
36000,16.8,1497,118.0,5,4,9.45,9.0,0,1,0,0,0,1,1,0,0,0,0,0,1
3000,24.3,1248,88.5,5,4,11.25,7.0,1,0,0,0,0,1,1,0,0,0,0,1,0
55729,15.1,2179,140.0,7,5,9.65,10.0,1,0,0,0,1,0,1,0,0,0,0,0,1
40322,18.9,1197,81.86,5,4,5.5,7.0,0,1,0,0,1,0,1,0,0,0,1,0,0
21000,18.9,1197,82.0,5,4,6.2,9.0,0,1,0,0,0,1,1,0,0,0,0,0,1
39929,20.77,1248,88.8,7,5,6.56,12.0,1,0,0,0,1,0,1,0,0,0,0,0,1
110471,21.1,1248,73.9,5,4,3.5,15.0,1,0,0,0,1,0,1,0,0,0,0,1,0
69918,21.43,1364,87.2,5,4,9.43,11.0,1,0,0,0,1,0,1,0,0,0,1,0,0
110000,13.5,1799,130.0,5,4,2.65,19.0,0,1,0,0,1,0,1,0,0,0,0,1,0
34990,12.7,2179,187.7,5,4,53.83,8.0,1,0,0,0,0,1,1,0,0,0,1,0,0
16862,20.89,1197,81.8,5,4,6.06,6.0,0,1,0,0,1,0,1,0,0,0,0,1,0
20000,23.1,998,67.04,5,4,4.7,8.0,0,1,0,0,0,1,1,0,0,0,1,0,0
25433,27.39,1248,74.0,5,4,7.83,7.0,1,0,0,0,1,0,1,0,0,0,1,0,0
85000,17.68,1968,174.33,5,4,21.0,12.0,1,0,0,0,0,1,1,0,0,0,0,1,0
52000,25.0,1396,69.01,5,4,2.4,9.0,1,0,0,0,1,0,0,1,0,0,0,0,1
68038,20.14,1498,88.0,5,4,3.6,13.0,1,0,0,0,1,0,1,0,0,0,1,0,0
61500,16.07,1995,181.0,5,4,8.5,16.0,1,0,0,0,0,1,0,1,0,0,0,0,1
30852,22.74,796,47.3,5,4,2.49,12.0,0,1,0,0,1,0,1,0,0,0,1,0,0
34400,28.09,1248,88.5,5,4,5.5,10.0,1,0,0,0,1,0,1,0,0,0,1,0,0
35000,12.99,2494,100.6,7,4,12.75,11.0,1,0,0,0,1,0,1,0,0,0,1,0,0
205000,13.1,2499,141.0,7,5,3.9,17.0,1,0,0,0,1,0,0,1,0,0,1,0,0
21740,18.16,1196,86.8,5,4,6.42,8.0,0,1,0,0,1,0,1,0,0,0,0,1,0
56840,22.74,796,47.3,5,4,1.55,12.0,0,1,0,0,1,0,1,0,0,0,0,1,0
91743,12.07,2967,241.4,7,5,28.55,13.0,1,0,0,0,0,1,1,0,0,0,0,1,0
32000,15.0,1248,88.5,5,4,8.5,8.0,1,0,0,0,1,0,1,0,0,0,0,0,1
100010,12.05,2179,120.0,8,5,5.5,14.0,1,0,0,0,1,0,0,1,0,0,1,0,0
17652,12.9,2993,270.88,5,4,58.73,9.0,1,0,0,0,0,1,1,0,0,0,1,0,0
42366,17.8,1497,117.3,5,4,7.75,10.0,0,1,0,0,1,0,1,0,0,0,0,1,0
63107,19.4,1198,86.8,5,4,3.25,12.0,0,1,0,0,1,0,1,0,0,0,1,0,0
103814,22.32,1582,126.32,5,4,4.5,14.0,1,0,0,0,1,0,0,1,0,0,0,1,0
35299,14.84,2143,170.0,5,4,19.0,12.0,1,0,0,0,0,1,1,0,0,0,0,1,0
95000,15.1,2179,140.0,7,5,7.21,13.0,1,0,0,0,1,0,1,0,0,0,1,0,0
76000,26.3,998,67.1,5,4,2.0,14.0,0,0,1,0,1,0,1,0,0,0,1,0,0
105000,20.77,1248,88.76,7,5,5.9,13.0,1,0,0,0,1,0,0,1,0,0,0,0,1
73003,26.0,1498,98.6,5,4,7.75,8.0,1,0,0,0,1,0,1,0,0,0,0,1,0
105000,19.3,1248,73.9,5,4,3.15,15.0,1,0,0,0,1,0,1,0,0,0,1,0,0
52000,15.1,1196,73.0,5,4,2.6,12.0,0,0,1,0,1,0,0,1,0,0,0,1,0
57000,18.6,1197,81.83,5,4,6.0,9.0,0,1,0,0,1,0,1,0,0,0,0,1,0
70089,18.6,1197,81.83,5,4,5.35,11.0,0,1,0,0,1,0,1,0,0,0,0,0,1
33000,16.8,1984,150.0,5,4,22.0,10.0,1,0,0,0,0,1,0,1,0,0,1,0,0
38623,19.1,1197,85.8,5,4,5.0,12.0,0,1,0,0,1,0,1,0,0,0,0,0,1
66882,17.68,1968,174.33,5,4,25.02,11.0,1,0,0,0,0,1,1,0,0,0,0,0,1
78008,17.0,1405,70.0,5,4,2.9,10.0,1,0,0,0,1,0,1,0,0,0,1,0,0
11900,16.82,1998,189.08,4,4,28.5,11.0,0,1,0,0,0,1,1,0,0,0,0,1,0
56900,20.14,1498,88.8,5,4,4.1,10.0,1,0,0,0,1,0,1,0,0,0,0,1,0
76161,19.7,796,46.3,5,4,1.65,18.0,0,1,0,0,1,0,1,0,0,0,1,0,0
37882,22.32,1582,126.3,5,4,9.19,9.0,1,0,0,0,1,0,1,0,0,0,0,1,0
57773,17.11,1968,174.33,5,4,20.04,11.0,1,0,0,0,0,1,0,1,0,0,1,0,0
63000,25.8,1498,98.6,5,4,4.25,12.0,1,0,0,0,1,0,0,1,0,0,1,0,0
92469,19.71,2143,201.15,5,4,16.14,13.0,1,0,0,0,0,1,0,1,0,0,1,0,0
129000,21.27,1396,88.76,5,4,4.11,12.0,1,0,0,0,1,0,0,0,1,0,0,1,0
2526,19.0,2996,362.07,2,2,83.96,6.0,0,1,0,0,0,1,1,0,0,0,1,0,0
24000,19.69,1198,67.04,5,4,4.0,7.0,0,1,0,0,1,0,1,0,0,0,1,0,0
25000,12.4,2499,134.0,5,4,8.0,8.0,1,0,0,0,1,0,1,0,0,0,1,0,0
46950,21.27,1396,88.76,5,4,6.45,10.0,1,0,0,0,1,0,1,0,0,0,0,1,0
16514,18.9,1197,82.0,5,4,3.75,11.0,0,1,0,0,1,0,1,0,0,0,1,0,0
78000,13.5,1405,60.0,5,4,1.0,19.0,0,1,0,0,1,0,0,1,0,0,0,1,0
41697,13.1,1997,141.1,5,4,16.68,8.0,0,1,0,0,0,1,1,0,0,0,0,1,0
69000,16.8,1497,116.3,5,4,4.9,13.0,0,1,0,0,1,0,1,0,0,0,0,1,0
60000,21.9,1396,90.0,5,4,2.95,12.0,1,0,0,0,1,0,1,0,0,0,0,1,0
60475,18.0,1497,117.3,5,4,9.1,9.0,0,1,0,0,0,1,1,0,0,0,0,0,1
17125,18.9,1197,82.0,5,4,5.4,8.0,0,1,0,0,1,0,1,0,0,0,0,0,1
43628,22.5,998,67.04,5,4,3.16,11.0,0,1,0,0,1,0,1,0,0,0,0,1,0
54250,22.74,796,47.3,5,4,3.51,8.0,0,1,0,0,1,0,1,0,0,0,1,0,0
57832,16.2,2993,258.0,5,4,25.82,14.0,1,0,0,0,0,1,1,0,0,0,0,1,0
108242,16.8,1493,110.0,5,4,4.25,14.0,1,0,0,0,1,0,1,0,0,0,0,1,0
26731,21.1,998,100.0,5,4,8.61,7.0,0,1,0,0,1,0,1,0,0,0,0,0,1
57000,19.81,1086,68.05,5,4,2.25,16.0,0,1,0,0,1,0,1,0,0,0,0,1,0
63000,14.2,1598,102.0,5,4,1.2,18.0,0,1,0,0,1,0,0,0,1,0,0,0,1
34994,22.32,1582,126.32,5,4,3.9,14.0,1,0,0,0,1,0,1,0,0,0,0,0,1
4500,18.0,1497,117.3,5,4,12.5,7.0,0,1,0,0,0,1,1,0,0,0,0,1,0
65634,22.07,1199,73.9,5,4,3.5,13.0,1,0,0,0,1,0,1,0,0,0,0,0,1
75451,17.5,1197,85.8,5,4,3.78,13.0,0,1,0,0,1,0,1,0,0,0,1,0,0
43627,11.74,1796,186.0,5,4,29.0,18.0,0,1,0,0,0,1,1,0,0,0,1,0,0
34204,22.0,1197,81.8,5,4,5.43,9.0,0,1,0,0,1,0,1,0,0,0,0,0,1
52100,13.2,1995,170.0,5,4,7.5,16.0,1,0,0,0,0,1,0,1,0,0,1,0,0
68001,10.93,3498,272.0,5,4,11.75,16.0,0,1,0,0,0,1,0,1,0,0,0,0,1
23001,15.04,1598,103.2,5,4,5.49,10.0,0,1,0,0,1,0,1,0,0,0,0,0,1
88428,16.0,2179,140.0,7,5,10.6,10.0,1,0,0,0,1,0,1,0,0,0,1,0,0
39000,17.9,2143,136.0,5,4,27.0,8.0,1,0,0,0,0,1,1,0,0,0,1,0,0
23000,11.05,2894,444.0,4,4,37.0,12.0,0,1,0,0,0,1,1,0,0,0,0,0,1
90110,22.07,1199,73.9,5,4,2.5,15.0,1,0,0,0,1,0,1,0,0,0,1,0,0
50000,25.4,1186,73.97,5,4,3.5,9.0,1,0,0,0,1,0,1,0,0,0,1,0,0
28000,20.64,1498,108.5,5,4,10.0,8.0,1,0,0,0,1,0,1,0,0,0,0,1,0
65000,11.7,1796,178.0,5,4,11.75,15.0,0,1,0,0,1,0,0,1,0,0,0,0,1
37000,20.36,1197,78.9,5,4,2.2,14.0,0,1,0,0,1,0,1,0,0,0,1,0,0
85000,9.5,2835,118.6,6,5,7.99,17.0,1,0,0,0,1,0,1,0,0,0,0,1,0
60952,16.8,1497,118.0,5,4,5.91,11.0,0,1,0,0,0,1,1,0,0,0,0,0,1
87073,10.93,2497,204.0,5,4,17.23,14.0,0,1,0,0,0,1,1,0,0,0,1,0,0
48241,19.1,1197,85.8,5,4,4.5,11.0,0,1,0,0,1,0,1,0,0,0,1,0,0
53500,28.4,1248,74.0,5,4,5.36,10.0,1,0,0,0,1,0,1,0,0,0,1,0,0
11000,28.4,1248,74.0,5,4,8.0,7.0,1,0,0,0,1,0,1,0,0,0,1,0,0
33000,24.0,1120,70.0,5,4,4.05,11.0,1,0,0,0,1,0,0,1,0,0,0,0,1
41747,28.4,1248,73.75,5,4,9.0,8.0,1,0,0,0,0,1,1,0,0,0,0,1,0
30675,18.5,1197,80.0,5,4,2.25,16.0,0,1,0,0,1,0,1,0,0,0,0,0,1
48000,25.17,799,53.3,5,4,3.4,9.0,0,1,0,0,1,0,1,0,0,0,1,0,0
74000,23.1,998,67.04,5,4,4.15,10.0,0,1,0,0,1,0,1,0,0,0,1,0,0
50266,17.0,1497,118.0,5,4,5.53,12.0,0,1,0,0,1,0,1,0,0,0,0,1,0
50000,24.0,1120,70.0,5,4,5.5,9.0,1,0,0,0,1,0,1,0,0,0,1,0,0
40000,16.0,2179,140.0,7,5,15.9,8.0,1,0,0,0,1,0,1,0,0,0,0,0,1
24973,18.6,1197,81.83,5,4,7.66,9.0,0,1,0,0,1,0,1,0,0,0,0,0,1
52000,17.9,2143,136.0,5,4,19.5,11.0,1,0,0,0,0,1,1,0,0,0,1,0,0
17000,17.8,1497,117.3,5,4,8.25,9.0,0,1,0,0,1,0,0,1,0,0,0,1,0
21979,17.11,1968,174.33,5,4,23.45,10.0,1,0,0,0,0,1,1,0,0,0,0,1,0
62000,12.99,2494,100.0,7,4,7.75,13.0,1,0,0,0,1,0,1,0,0,0,0,0,1
99606,16.07,1995,181.0,5,4,10.5,14.0,1,0,0,0,0,1,0,1,0,0,0,1,0
48997,18.0,1198,86.7,5,4,5.21,11.0,0,1,0,0,1,0,0,1,0,0,0,1,0
70181,17.68,1968,174.33,5,4,23.99,12.0,1,0,0,0,0,1,1,0,0,0,0,0,1
69000,17.05,1995,184.0,5,4,16.25,11.0,1,0,0,0,0,1,1,0,0,0,1,0,0
33284,18.9,1197,82.0,5,4,5.84,8.0,0,1,0,0,1,0,1,0,0,0,0,1,0
36000,22.7,1498,89.84,5,4,6.35,12.0,1,0,0,0,1,0,0,1,0,0,0,1,0
72202,13.68,2393,147.8,8,5,17.92,8.0,1,0,0,0,1,0,1,0,0,0,0,1,0
39566,18.4,1198,86.8,5,4,2.75,13.0,0,1,0,0,1,0,0,1,0,0,0,1,0
39000,12.05,1995,154.0,5,4,15.0,13.0,0,1,0,0,0,1,0,1,0,0,0,1,0
20026,19.0,1199,88.7,5,4,9.27,7.0,0,1,0,0,0,1,1,0,0,0,0,1,0
23000,21.14,1498,103.52,5,4,4.95,12.0,1,0,0,0,1,0,1,0,0,0,0,0,1
47681,16.8,1497,116.3,5,4,8.73,9.0,0,1,0,0,0,1,1,0,0,0,1,0,0
17201,12.51,2179,187.7,7,5,58.91,6.0,1,0,0,0,0,1,1,0,0,0,1,0,0
27000,21.76,1995,190.0,5,4,35.0,9.0,1,0,0,0,0,1,1,0,0,0,1,0,0
24001,18.6,1197,81.83,5,4,5.75,9.0,0,1,0,0,1,0,1,0,0,0,0,0,1
68434,28.4,1248,73.75,5,4,5.5,12.0,1,0,0,0,1,0,1,0,0,0,0,1,0
49768,17.01,1591,121.3,5,4,4.95,14.0,0,1,0,0,1,0,0,1,0,0,1,0,0
25166,17.19,1197,81.86,5,4,8.22,7.0,0,1,0,0,1,0,1,0,0,0,1,0,0
45000,22.7,1598,118.0,5,4,7.0,9.0,1,0,0,0,1,0,1,0,0,0,1,0,0
57197,15.04,1598,103.6,5,4,4.0,12.0,0,1,0,0,1,0,1,0,0,0,0,1,0
82002,12.8,2354,177.6,5,4,5.75,16.0,0,1,0,0,1,0,0,1,0,0,0,0,1
92450,15.4,1590,94.0,5,4,1.2,20.0,0,1,0,0,1,0,1,0,0,0,0,0,1
16000,21.4,1197,83.1,5,4,6.95,9.0,0,1,0,0,1,0,1,0,0,0,0,1,0
50121,20.4,1197,83.11,5,4,3.41,17.0,0,1,0,0,1,0,1,0,0,0,0,0,1
33931,18.9,1197,82.0,5,4,5.91,10.0,0,1,0,0,0,1,0,1,0,0,0,0,1
55000,11.7,2993,245.0,5,4,28.0,14.0,1,0,0,0,0,1,0,1,0,0,0,0,1
70000,10.0,2148,170.0,5,4,15.8,12.0,1,0,0,0,0,1,1,0,0,0,0,1,0
62000,26.6,998,58.16,5,4,2.8,12.0,0,0,1,0,1,0,1,0,0,0,0,0,1
48000,13.01,2199,194.3,7,5,16.25,11.0,1,0,0,0,0,1,1,0,0,0,0,1,0
32576,19.5,1199,88.76,5,4,3.15,12.0,0,1,0,0,1,0,1,0,0,0,0,0,1
47000,22.32,1582,126.32,5,4,4.35,12.0,1,0,0,0,1,0,1,0,0,0,0,0,1
39000,22.07,1199,73.9,5,4,3.05,15.0,1,0,0,0,1,0,1,0,0,0,1,0,0
34000,23.8,1998,112.0,5,4,22.0,10.0,1,0,0,0,0,1,1,0,0,0,0,1,0
42784,21.38,1396,88.7,5,4,10.17,9.0,1,0,0,0,1,0,1,0,0,0,0,0,1
63210,24.0,1120,70.0,5,4,3.71,12.0,1,0,0,0,1,0,1,0,0,0,0,1,0
30000,23.1,998,67.04,5,4,3.8,9.0,0,1,0,0,0,1,1,0,0,0,1,0,0
71000,17.0,1197,80.0,5,4,3.65,12.0,0,1,0,0,1,0,1,0,0,0,1,0,0
69434,15.8,1591,121.3,5,4,8.0,9.0,0,1,0,0,1,0,1,0,0,0,0,1,0
65000,14.94,2143,204.0,5,4,16.0,13.0,1,0,0,0,0,1,1,0,0,0,1,0,0
91235,11.5,2982,171.0,7,5,13.49,13.0,1,0,0,0,1,0,1,0,0,0,0,0,1
14800,17.0,1198,73.75,5,4,5.48,8.0,0,1,0,0,1,0,1,0,0,0,0,0,1
99024,17.3,993,60.0,5,4,0.95,23.0,0,1,0,0,1,0,1,0,0,0,0,1,0
52000,17.8,1497,117.3,5,4,3.25,16.0,0,1,0,0,1,0,1,0,0,0,0,0,1
75000,21.5,1248,88.8,5,4,2.5,14.0,1,0,0,0,1,0,1,0,0,0,0,1,0
45000,23.59,1364,67.05,5,4,3.25,11.0,1,0,0,0,1,0,1,0,0,0,0,1,0
38735,19.4,1198,86.8,5,4,4.92,9.0,0,1,0,0,1,0,1,0,0,0,0,0,1
39854,18.0,1198,86.7,5,4,5.64,9.0,0,1,0,0,1,0,1,0,0,0,1,0,0
71390,22.7,1498,89.84,5,4,5.27,11.0,1,0,0,0,1,0,1,0,0,0,0,1,0
22734,16.47,1198,74.0,5,4,7.53,7.0,0,1,0,0,1,0,1,0,0,0,0,1,0
60000,18.1,1991,147.9,4,4,3.8,14.0,1,0,0,0,0,1,1,0,0,0,0,0,1
37500,18.88,1995,184.0,5,4,16.75,12.0,1,0,0,0,0,1,1,0,0,0,0,1,0
80103,25.0,1396,69.0,5,4,1.8,9.0,1,0,0,0,1,0,1,0,0,0,0,1,0
68000,12.39,2179,147.51,5,4,15.75,12.0,1,0,0,0,0,1,0,1,0,0,0,0,1
44811,17.11,1968,174.33,5,4,25.81,10.0,1,0,0,0,0,1,1,0,0,0,0,0,1
46173,19.01,1461,108.5,5,4,8.92,10.0,1,0,0,0,1,0,0,1,0,0,1,0,0
42277,24.0,1186,73.97,5,4,3.85,11.0,1,0,0,0,1,0,1,0,0,0,1,0,0
37000,15.1,2179,140.0,7,5,9.3,10.0,1,0,0,0,1,0,1,0,0,0,0,1,0
30965,21.4,1197,83.1,5,4,6.25,9.0,0,1,0,0,1,0,1,0,0,0,1,0,0
74500,19.01,1461,108.45,5,4,7.95,11.0,1,0,0,0,1,0,1,0,0,0,1,0,0
43000,18.06,1198,75.0,5,4,2.13,14.0,0,1,0,0,1,0,1,0,0,0,0,0,1
63000,19.72,1461,108.45,5,4,8.2,10.0,1,0,0,0,1,0,0,1,0,0,1,0,0
36000,17.57,1193,88.7,5,4,3.7,11.0,0,1,0,0,1,0,1,0,0,0,0,1,0
33195,19.1,1197,85.8,5,4,6.26,10.0,0,1,0,0,1,0,1,0,0,0,0,1,0
26013,12.65,2993,255.0,5,4,97.07,6.0,1,0,0,0,0,1,1,0,0,0,0,1,0
97000,23.2,1248,73.94,5,4,3.0,13.0,1,0,0,0,1,0,1,0,0,0,0,0,1
60805,26.0,1498,98.6,5,4,8.07,9.0,1,0,0,0,1,0,1,0,0,0,0,0,1
25789,23.4,1248,74.0,5,4,6.85,11.0,1,0,0,0,1,0,0,1,0,0,1,0,0
55886,16.0,2179,140.0,7,5,7.25,12.0,1,0,0,0,1,0,1,0,0,0,0,1,0
82453,13.6,2523,63.0,8,5,2.9,19.0,1,0,0,0,1,0,1,0,0,0,0,0,1
67590,17.0,1497,118.0,5,4,5.65,13.0,0,1,0,0,1,0,1,0,0,0,0,0,1
35000,24.3,1248,88.5,5,4,6.5,8.0,1,0,0,0,1,0,1,0,0,0,1,0,0
54455,22.0,1498,108.495,5,4,6.5,8.0,1,0,0,0,0,1,1,0,0,0,1,0,0
88000,19.1,1197,85.8,5,4,3.85,13.0,0,1,0,0,1,0,1,0,0,0,1,0,0
83128,15.4,2179,120.0,7,5,7.45,11.0,1,0,0,0,1,0,1,0,0,0,0,1,0
29000,17.3,993,60.0,5,4,1.6,21.0,0,1,0,0,1,0,1,0,0,0,0,1,0
21600,23.1,998,67.04,5,4,4.65,9.0,0,1,0,0,0,1,1,0,0,0,0,0,1
37086,17.0,1591,121.3,5,4,5.44,12.0,0,1,0,0,0,1,1,0,0,0,0,1,0
13574,21.4,1197,83.1,5,4,9.51,6.0,0,1,0,0,0,1,1,0,0,0,0,0,1
24000,17.01,1591,121.3,5,4,6.2,13.0,0,1,0,0,1,0,0,1,0,0,0,1,0
45000,16.95,1498,97.6,5,4,2.4,12.0,0,1,0,0,1,0,1,0,0,0,0,0,1
74000,16.47,1198,73.9,5,4,4.65,12.0,0,1,0,0,1,0,1,0,0,0,1,0,0
45000,21.43,1364,87.2,5,4,7.35,10.0,1,0,0,0,1,0,1,0,0,0,0,1,0
54000,19.7,796,46.3,5,4,1.1,17.0,0,1,0,0,1,0,1,0,0,0,0,1,0
36000,26.59,1248,74.0,5,4,4.7,10.0,1,0,0,0,1,0,1,0,0,0,0,0,1
113562,23.0,1396,90.0,5,4,4.6,14.0,1,0,0,0,1,0,1,0,0,0,0,0,1
20000,0.0,2987,165.0,5,4,47.35,10.0,1,0,0,0,0,1,1,0,0,0,0,1,0
82000,12.35,2179,187.74,5,4,13.9,14.0,1,0,0,0,0,1,0,1,0,0,0,0,1
32500,19.59,1995,187.74,5,4,26.75,10.0,1,0,0,0,0,1,1,0,0,0,1,0,0
75180,22.9,1248,74.0,5,4,5.25,11.0,1,0,0,0,1,0,1,0,0,0,0,0,1
28619,19.7,796,46.3,5,4,2.4,14.0,0,1,0,0,1,0,1,0,0,0,0,0,1
68282,17.92,1086,62.1,5,4,2.25,17.0,0,1,0,0,1,0,1,0,0,0,0,1,0
46000,17.0,1497,118.0,5,4,5.1,12.0,0,1,0,0,1,0,1,0,0,0,0,1,0
47020,23.1,998,67.04,5,4,4.5,10.0,0,1,0,0,1,0,0,1,0,0,0,0,1
56628,20.4,1248,92.0,5,4,5.85,9.0,1,0,0,0,1,0,1,0,0,0,0,1,0
14262,9.9,1984,207.8,2,2,27.35,11.0,0,1,0,0,0,1,1,0,0,0,0,0,1
75319,21.1,1197,85.8,5,4,2.0,15.0,0,1,0,0,1,0,0,1,0,0,0,0,1
76000,15.97,2993,258.0,7,5,58.0,9.0,1,0,0,0,0,1,1,0,0,0,1,0,0
74000,12.55,2982,168.5,7,5,17.9,12.0,1,0,0,0,1,0,0,1,0,0,0,1,0
22982,13.0,1591,121.3,5,4,10.95,9.0,0,1,0,0,0,1,1,0,0,0,1,0,0
125928,22.7,1582,126.24,5,4,9.0,13.0,1,0,0,0,1,0,1,0,0,0,1,0,0
47691,23.1,998,67.04,5,4,3.94,9.0,0,1,0,0,0,1,1,0,0,0,0,1,0
28637,19.4,1198,86.8,5,4,5.53,11.0,0,1,0,0,1,0,1,0,0,0,0,0,1
34686,19.6,1461,108.45,5,4,11.86,8.0,1,0,0,0,0,1,1,0,0,0,0,1,0
76927,15.73,1968,174.33,5,4,22.75,10.0,1,0,0,0,0,1,1,0,0,0,1,0,0
25000,17.5,1373,91.1,7,5,5.15,13.0,0,1,0,0,1,0,0,1,0,0,0,0,1
99593,11.5,2982,171.0,7,5,23.5,9.0,1,0,0,0,1,0,1,0,0,0,1,0,0
125000,20.54,1598,103.6,5,4,6.25,12.0,1,0,0,0,1,0,0,1,0,0,1,0,0
73000,17.0,1197,80.0,5,4,2.75,15.0,0,1,0,0,1,0,1,0,0,0,0,1,0
43041,18.9,1197,81.86,5,4,6.01,9.0,0,1,0,0,1,0,1,0,0,0,0,0,1
87510,21.8,1461,78.0,5,4,3.49,13.0,1,0,0,0,1,0,1,0,0,0,0,1,0
